id,file,w,h,want,n_ann,frac
100245,000000100245.jpg,640,480,person,3,0.0581
420939,000000420939.jpg,640,480,person,3,0.0581
19949,000000019949.jpg,496,640,person,2,0.058
92428,000000092428.jpg,640,512,person,3,0.058
159069,000000159069.jpg,640,503,person,3,0.058
403523,000000403523.jpg,640,480,person,3,0.058
419777,000000419777.jpg,640,480,person,2,0.058
440390,000000440390.jpg,640,480,person,3,0.058
390345,000000390345.jpg,640,640,person,2,0.0579
10920,000000010920.jpg,480,640,person,3,0.0578
177726,000000177726.jpg,640,620,person,2,0.0578
281040,000000281040.jpg,612,612,person,2,0.0578
522660,000000522660.jpg,640,480,person,2,0.0578
534975,000000534975.jpg,640,480,person,4,0.0578
25549,000000025549.jpg,640,480,person,3,0.0577
52348,000000052348.jpg,480,640,person,2,0.0577
315908,000000315908.jpg,640,498,person,2,0.0577
117205,000000117205.jpg,500,640,person,4,0.0576
187090,000000187090.jpg,640,640,person,5,0.0576
219486,000000219486.jpg,640,480,person,2,0.0575
134033,000000134033.jpg,640,480,person,3,0.0574
295896,000000295896.jpg,480,640,person,2,0.0574
364522,000000364522.jpg,640,480,person,2,0.0573
471483,000000471483.jpg,640,480,person,3,0.0573
165522,000000165522.jpg,640,480,person,2,0.0572
294426,000000294426.jpg,640,640,person,2,0.0572
394729,000000394729.jpg,640,480,person,2,0.0572
30879,000000030879.jpg,640,480,person,2,0.0571
308900,000000308900.jpg,640,480,person,5,0.0571
316155,000000316155.jpg,640,480,person,2,0.0571
323525,000000323525.jpg,640,480,person,4,0.057
249347,000000249347.jpg,480,640,person,2,0.0569
350874,000000350874.jpg,640,480,person,3,0.0569
159963,000000159963.jpg,640,480,person,3,0.0568
421771,000000421771.jpg,640,480,person,2,0.0568
501926,000000501926.jpg,640,640,person,2,0.0568
86843,000000086843.jpg,480,640,person,2,0.0567
260482,000000260482.jpg,640,485,person,2,0.0567
350460,000000350460.jpg,480,640,person,4,0.0567
578292,000000578292.jpg,480,640,person,3,0.0567
106810,000000106810.jpg,640,480,person,3,0.0566
260024,000000260024.jpg,494,640,person,2,0.0566
266618,000000266618.jpg,640,480,person,3,0.0566
315810,000000315810.jpg,640,480,person,2,0.0566
462241,000000462241.jpg,640,480,person,2,0.0566
515219,000000515219.jpg,640,543,person,3,0.0566
70258,000000070258.jpg,612,612,person,2,0.0565
119555,000000119555.jpg,640,480,person,4,0.0565
406977,000000406977.jpg,640,480,person,2,0.0565
443524,000000443524.jpg,640,557,person,2,0.0565
552504,000000552504.jpg,640,560,person,4,0.0565
86777,000000086777.jpg,640,480,person,4,0.0564
8846,000000008846.jpg,640,480,person,2,0.0563
23480,000000023480.jpg,480,640,person,3,0.0563
173245,000000173245.jpg,640,640,person,2,0.0563
387301,000000387301.jpg,612,612,person,2,0.0563
409208,000000409208.jpg,640,523,person,2,0.0563
497322,000000497322.jpg,640,487,person,2,0.0563
284701,000000284701.jpg,640,480,person,2,0.0562
552446,000000552446.jpg,480,640,person,3,0.0562
206876,000000206876.jpg,640,496,person,3,0.0561
208357,000000208357.jpg,640,480,person,2,0.0561
254816,000000254816.jpg,640,480,person,2,0.0561
345149,000000345149.jpg,640,480,person,2,0.0561
570225,000000570225.jpg,640,480,person,2,0.0561
354656,000000354656.jpg,640,480,person,2,0.056
503674,000000503674.jpg,640,480,person,3,0.056
32700,000000032700.jpg,640,480,person,2,0.0559
437262,000000437262.jpg,640,480,person,3,0.0559
32579,000000032579.jpg,640,480,person,2,0.0558
473095,000000473095.jpg,508,640,person,2,0.0558
482148,000000482148.jpg,640,480,person,3,0.0558
546307,000000546307.jpg,500,500,person,2,0.0558
182746,000000182746.jpg,640,480,person,2,0.0557
452775,000000452775.jpg,640,483,person,3,0.0557
122229,000000122229.jpg,480,640,person,3,0.0556
152668,000000152668.jpg,640,480,person,2,0.0556
260827,000000260827.jpg,640,480,person,2,0.0556
330824,000000330824.jpg,640,480,person,3,0.0556
414934,000000414934.jpg,640,512,person,3,0.0556
114843,000000114843.jpg,640,480,person,2,0.0555
553078,000000553078.jpg,480,640,person,2,0.0555
441840,000000441840.jpg,512,640,person,5,0.0554
169648,000000169648.jpg,640,480,person,2,0.0553
378502,000000378502.jpg,640,480,person,4,0.0553
36252,000000036252.jpg,612,612,person,2,0.0552
155719,000000155719.jpg,480,640,person,2,0.0552
196885,000000196885.jpg,640,480,person,3,0.0552
368885,000000368885.jpg,640,480,person,2,0.0552
403723,000000403723.jpg,640,640,person,3,0.0552
483677,000000483677.jpg,640,480,person,3,0.0552
67847,000000067847.jpg,640,480,person,2,0.0551
266968,000000266968.jpg,612,612,person,2,0.0551
290700,000000290700.jpg,640,628,person,2,0.0551
439188,000000439188.jpg,640,480,person,2,0.0551
69827,000000069827.jpg,640,480,person,3,0.055
175863,000000175863.jpg,480,640,person,3,0.055
36077,000000036077.jpg,640,480,person,4,0.0549
228677,000000228677.jpg,640,480,person,3,0.0549
254164,000000254164.jpg,639,640,person,1,0.0549
272544,000000272544.jpg,640,480,person,2,0.0549
394784,000000394784.jpg,496,640,person,2,0.0549
401054,000000401054.jpg,480,640,person,2,0.0549
502104,000000502104.jpg,556,640,person,3,0.0549
556089,000000556089.jpg,640,480,person,5,0.0549
85092,000000085092.jpg,640,480,person,2,0.0548
355000,000000355000.jpg,640,497,person,3,0.0548
443075,000000443075.jpg,534,640,person,3,0.0548
478522,000000478522.jpg,640,608,person,2,0.0548
562101,000000562101.jpg,640,480,person,2,0.0548
62031,000000062031.jpg,640,480,person,2,0.0547
273230,000000273230.jpg,480,640,person,2,0.0547
362766,000000362766.jpg,640,484,person,2,0.0547
573549,000000573549.jpg,480,640,person,3,0.0547
194450,000000194450.jpg,480,640,person,3,0.0546
258023,000000258023.jpg,640,480,person,2,0.0546
565921,000000565921.jpg,640,480,person,2,0.0545
577265,000000577265.jpg,640,510,person,2,0.0545
180047,000000180047.jpg,640,480,person,2,0.0543
249198,000000249198.jpg,640,480,person,2,0.0543
290946,000000290946.jpg,612,612,person,2,0.0543
335839,000000335839.jpg,640,480,person,2,0.0543
40449,000000040449.jpg,640,480,person,2,0.0542
239196,000000239196.jpg,482,640,person,3,0.0542
372592,000000372592.jpg,480,640,person,2,0.0542
470513,000000470513.jpg,640,640,person,2,0.0542
472234,000000472234.jpg,640,480,person,2,0.0542
549284,000000549284.jpg,515,640,person,2,0.0542
281105,000000281105.jpg,640,480,person,4,0.0541
398817,000000398817.jpg,640,480,person,2,0.0541
98098,000000098098.jpg,640,480,person,2,0.054
353046,000000353046.jpg,480,640,person,2,0.054
382288,000000382288.jpg,640,480,person,2,0.054
36810,000000036810.jpg,640,480,person,3,0.0539
117690,000000117690.jpg,640,494,person,3,0.0539
246608,000000246608.jpg,612,612,person,2,0.0539
564936,000000564936.jpg,640,480,person,3,0.0539
412687,000000412687.jpg,640,480,person,3,0.0538
189005,000000189005.jpg,612,612,person,2,0.0537
428248,000000428248.jpg,526,640,person,2,0.0537
536776,000000536776.jpg,640,480,person,2,0.0537
576239,000000576239.jpg,640,480,person,5,0.0537
98038,000000098038.jpg,640,480,person,5,0.0536
195731,000000195731.jpg,640,480,person,2,0.0536
314285,000000314285.jpg,640,480,person,2,0.0536
6338,000000006338.jpg,640,480,person,2,0.0535
68291,000000068291.jpg,480,640,person,2,0.0535
71908,000000071908.jpg,499,500,person,2,0.0535
554490,000000554490.jpg,519,640,person,3,0.0535
51574,000000051574.jpg,500,583,person,1,0.0534
92274,000000092274.jpg,640,480,person,2,0.0534
105600,000000105600.jpg,480,640,person,2,0.0534
109819,000000109819.jpg,640,480,person,7,0.0534
122157,000000122157.jpg,640,480,person,2,0.0534
301746,000000301746.jpg,640,480,person,4,0.0534
354579,000000354579.jpg,640,489,person,2,0.0534
377837,000000377837.jpg,528,604,person,2,0.0534
562916,000000562916.jpg,640,640,person,3,0.0534
564489,000000564489.jpg,640,480,person,3,0.0534
289738,000000289738.jpg,640,480,person,2,0.0533
522198,000000522198.jpg,640,640,person,2,0.0533
212483,000000212483.jpg,640,557,person,3,0.0532
526082,000000526082.jpg,640,480,person,2,0.0532
127240,000000127240.jpg,640,480,person,2,0.0531
329654,000000329654.jpg,499,640,person,2,0.0531
388311,000000388311.jpg,640,564,person,4,0.0531
414744,000000414744.jpg,640,480,person,4,0.0531
420308,000000420308.jpg,640,480,person,2,0.0531
561795,000000561795.jpg,640,480,person,2,0.0531
447767,000000447767.jpg,612,612,person,2,0.053
469650,000000469650.jpg,640,640,person,2,0.053
77821,000000077821.jpg,640,480,person,2,0.0529
108865,000000108865.jpg,640,640,person,2,0.0529
183988,000000183988.jpg,640,480,person,2,0.0529
304834,000000304834.jpg,640,480,person,2,0.0529
358361,000000358361.jpg,555,640,person,3,0.0529
460837,000000460837.jpg,480,640,person,2,0.0529
517655,000000517655.jpg,640,480,person,2,0.0529
168106,000000168106.jpg,640,480,person,2,0.0528
225164,000000225164.jpg,640,480,person,2,0.0528
290350,000000290350.jpg,512,640,person,2,0.0528
359099,000000359099.jpg,640,480,person,2,0.0528
432865,000000432865.jpg,512,640,person,2,0.0528
435479,000000435479.jpg,640,640,person,2,0.0528
91902,000000091902.jpg,612,612,person,2,0.0527
187976,000000187976.jpg,640,636,person,2,0.0527
391748,000000391748.jpg,640,480,person,2,0.0527
506561,000000506561.jpg,640,480,person,2,0.0527
278853,000000278853.jpg,640,480,person,2,0.0526
440358,000000440358.jpg,640,480,person,2,0.0526
460129,000000460129.jpg,640,488,person,2,0.0526
530875,000000530875.jpg,480,640,person,2,0.0526
302767,000000302767.jpg,640,480,person,2,0.0525
333575,000000333575.jpg,640,481,person,2,0.0525
415153,000000415153.jpg,640,480,person,2,0.0525
507935,000000507935.jpg,640,480,person,2,0.0525
168622,000000168622.jpg,640,480,person,3,0.0524
183895,000000183895.jpg,640,480,person,2,0.0524
323104,000000323104.jpg,489,640,person,2,0.0524
371531,000000371531.jpg,640,480,person,2,0.0524
305423,000000305423.jpg,636,640,person,3,0.0523
419120,000000419120.jpg,640,506,person,2,0.0523
8771,000000008771.jpg,640,480,person,2,0.0522
116512,000000116512.jpg,612,612,person,3,0.0522
150981,000000150981.jpg,640,480,person,3,0.0522
437806,000000437806.jpg,640,637,person,2,0.0522
308847,000000308847.jpg,640,480,person,3,0.0521
180494,000000180494.jpg,640,480,person,3,0.052
49592,000000049592.jpg,640,480,person,3,0.0519
174390,000000174390.jpg,640,480,person,2,0.0519
208095,000000208095.jpg,640,480,person,2,0.0519
413073,000000413073.jpg,640,480,person,2,0.0519
455717,000000455717.jpg,640,480,person,2,0.0519
22487,000000022487.jpg,640,480,person,2,0.0518
216861,000000216861.jpg,640,482,person,3,0.0518
401429,000000401429.jpg,640,480,person,2,0.0518
87070,000000087070.jpg,640,487,person,1,0.0517
370380,000000370380.jpg,640,480,person,4,0.0517
372554,000000372554.jpg,640,480,person,2,0.0517
396638,000000396638.jpg,640,480,person,2,0.0517
512816,000000512816.jpg,640,480,person,2,0.0517
143158,000000143158.jpg,640,480,person,3,0.0516
163085,000000163085.jpg,640,480,person,2,0.0516
335434,000000335434.jpg,640,480,person,2,0.0516
402916,000000402916.jpg,640,640,person,2,0.0516
408103,000000408103.jpg,640,480,person,2,0.0516
23779,000000023779.jpg,640,480,person,2,0.0515
41771,000000041771.jpg,640,480,person,2,0.0515
162578,000000162578.jpg,640,480,person,3,0.0515
304459,000000304459.jpg,640,526,person,2,0.0515
471117,000000471117.jpg,640,481,person,3,0.0515
23089,000000023089.jpg,640,480,person,4,0.0514
218711,000000218711.jpg,640,480,person,4,0.0514
288860,000000288860.jpg,640,480,person,2,0.0514
325095,000000325095.jpg,640,480,person,2,0.0514
504006,000000504006.jpg,482,500,person,3,0.0514
528840,000000528840.jpg,640,480,person,2,0.0514
218284,000000218284.jpg,640,480,person,2,0.0513
308172,000000308172.jpg,640,480,person,3,0.0513
366994,000000366994.jpg,480,640,person,4,0.0513
218242,000000218242.jpg,505,640,person,3,0.0512
287903,000000287903.jpg,640,640,person,3,0.0512
431536,000000431536.jpg,640,480,person,2,0.0512
448547,000000448547.jpg,640,480,person,2,0.0512
536782,000000536782.jpg,640,640,person,2,0.0512
66755,000000066755.jpg,640,480,person,2,0.0511
400094,000000400094.jpg,640,480,person,2,0.0511
495367,000000495367.jpg,640,480,person,2,0.0511
91581,000000091581.jpg,640,480,person,2,0.051
427612,000000427612.jpg,640,480,person,2,0.051
8339,000000008339.jpg,640,501,person,6,0.0509
10024,000000010024.jpg,480,640,person,2,0.0509
144394,000000144394.jpg,640,498,person,2,0.0509
294182,000000294182.jpg,500,500,person,3,0.0509
335784,000000335784.jpg,640,511,person,3,0.0509
176891,000000176891.jpg,480,640,person,2,0.0508
248925,000000248925.jpg,612,612,person,2,0.0508
491467,000000491467.jpg,480,640,person,4,0.0508
359396,000000359396.jpg,640,480,person,2,0.0507
81819,000000081819.jpg,480,640,person,3,0.0506
108042,000000108042.jpg,640,480,person,2,0.0506
389048,000000389048.jpg,640,480,person,4,0.0506
295362,000000295362.jpg,497,640,person,2,0.0505
468603,000000468603.jpg,640,480,person,2,0.0505
258364,000000258364.jpg,640,480,person,5,0.0504
410754,000000410754.jpg,640,480,person,2,0.0504
483089,000000483089.jpg,640,480,person,2,0.0503
554537,000000554537.jpg,640,547,person,4,0.0503
34800,000000034800.jpg,640,480,person,2,0.0502
350720,000000350720.jpg,640,511,person,2,0.0502
386850,000000386850.jpg,640,480,person,2,0.0502
467875,000000467875.jpg,640,480,person,2,0.0502
64705,000000064705.jpg,640,480,person,2,0.0501
294659,000000294659.jpg,640,481,person,2,0.0501
529500,000000529500.jpg,640,480,person,2,0.0501
300748,000000300748.jpg,640,480,person,2,0.05
514553,000000514553.jpg,640,543,person,2,0.05
53275,000000053275.jpg,559,640,person,2,0.0499
85706,000000085706.jpg,640,480,person,3,0.0499
156043,000000156043.jpg,640,480,person,2,0.0499
232054,000000232054.jpg,511,640,person,3,0.0499
269263,000000269263.jpg,612,612,person,2,0.0499
340247,000000340247.jpg,640,480,person,2,0.0499
463839,000000463839.jpg,640,480,person,3,0.0499
495557,000000495557.jpg,640,480,person,2,0.0499
148860,000000148860.jpg,640,480,person,2,0.0498
165680,000000165680.jpg,640,480,person,2,0.0498
286036,000000286036.jpg,640,480,person,2,0.0498
291550,000000291550.jpg,480,640,person,3,0.0498
327625,000000327625.jpg,640,480,person,4,0.0498
374368,000000374368.jpg,480,640,person,2,0.0498
79459,000000079459.jpg,640,480,person,3,0.0497
373905,000000373905.jpg,480,640,person,2,0.0497
376773,000000376773.jpg,640,480,person,3,0.0497
487036,000000487036.jpg,640,480,person,3,0.0497
513054,000000513054.jpg,640,480,person,3,0.0497
551518,000000551518.jpg,480,640,person,2,0.0497
370851,000000370851.jpg,640,480,person,3,0.0496
375531,000000375531.jpg,640,480,person,3,0.0496
144935,000000144935.jpg,640,480,person,2,0.0495
496058,000000496058.jpg,640,480,person,2,0.0495
112478,000000112478.jpg,640,480,person,2,0.0494
113846,000000113846.jpg,640,480,person,2,0.0494
262746,000000262746.jpg,640,480,person,1,0.0494
345998,000000345998.jpg,480,640,person,2,0.0494
482748,000000482748.jpg,480,640,person,2,0.0494
489723,000000489723.jpg,640,480,person,2,0.0494
580933,000000580933.jpg,640,512,person,3,0.0494
54712,000000054712.jpg,640,480,person,2,0.0493
137622,000000137622.jpg,640,480,person,3,0.0493
277341,000000277341.jpg,612,612,person,2,0.0493
178429,000000178429.jpg,640,489,person,2,0.0492
373318,000000373318.jpg,640,511,person,2,0.0492
434135,000000434135.jpg,640,480,person,2,0.0492
95518,000000095518.jpg,640,480,person,2,0.0491
102910,000000102910.jpg,640,481,person,3,0.0491
260639,000000260639.jpg,480,640,person,3,0.0491
332851,000000332851.jpg,640,480,person,2,0.0491
509749,000000509749.jpg,640,480,person,2,0.0491
510358,000000510358.jpg,640,480,person,3,0.0491
3326,000000003326.jpg,640,480,person,2,0.049
80808,000000080808.jpg,640,480,person,6,0.049
474054,000000474054.jpg,480,640,person,3,0.049
474984,000000474984.jpg,640,480,person,3,0.049
72944,000000072944.jpg,640,480,person,2,0.0489
538858,000000538858.jpg,640,480,person,3,0.0489
3770,000000003770.jpg,516,640,person,3,0.0488
43513,000000043513.jpg,640,480,person,3,0.0488
242620,000000242620.jpg,640,504,person,2,0.0488
262917,000000262917.jpg,640,480,person,2,0.0488
442857,000000442857.jpg,480,640,person,2,0.0488
83925,000000083925.jpg,640,480,person,3,0.0487
211735,000000211735.jpg,640,480,person,2,0.0487
347509,000000347509.jpg,640,513,person,2,0.0487
414733,000000414733.jpg,480,640,person,2,0.0487
507882,000000507882.jpg,640,480,person,3,0.0487
64244,000000064244.jpg,640,480,person,3,0.0486
216987,000000216987.jpg,640,480,person,2,0.0486
270234,000000270234.jpg,640,480,person,3,0.0486
320803,000000320803.jpg,640,480,person,2,0.0486
128885,000000128885.jpg,640,480,person,2,0.0485
369838,000000369838.jpg,640,480,person,3,0.0485
412899,000000412899.jpg,640,480,person,3,0.0485
463242,000000463242.jpg,627,640,person,2,0.0485
42339,000000042339.jpg,640,513,person,2,0.0484
130992,000000130992.jpg,640,480,person,2,0.0484
531423,000000531423.jpg,640,527,person,3,0.0484
300441,000000300441.jpg,640,480,person,3,0.0483
352185,000000352185.jpg,640,480,person,5,0.0483
443033,000000443033.jpg,640,480,person,2,0.0483
29558,000000029558.jpg,640,480,person,2,0.0482
29626,000000029626.jpg,640,480,person,2,0.0482
220568,000000220568.jpg,640,480,person,3,0.0482
432657,000000432657.jpg,640,480,person,3,0.0482
438028,000000438028.jpg,480,640,person,2,0.0482
233102,000000233102.jpg,640,480,person,2,0.0481
402833,000000402833.jpg,640,480,person,2,0.0481
568023,000000568023.jpg,480,640,person,2,0.0481
17869,000000017869.jpg,640,480,person,2,0.048
33127,000000033127.jpg,640,508,person,2,0.048
123552,000000123552.jpg,480,640,person,4,0.048
313674,000000313674.jpg,640,480,person,2,0.048
392827,000000392827.jpg,640,480,person,3,0.048
514483,000000514483.jpg,640,511,person,3,0.048
209433,000000209433.jpg,640,480,person,2,0.0479
91123,000000091123.jpg,640,480,person,3,0.0477
442641,000000442641.jpg,640,480,person,2,0.0477
11996,000000011996.jpg,640,480,person,2,0.0476
66397,000000066397.jpg,640,480,person,2,0.0476
196116,000000196116.jpg,493,640,person,3,0.0476
290839,000000290839.jpg,640,480,person,3,0.0476
521944,000000521944.jpg,640,480,person,3,0.0476
176179,000000176179.jpg,640,480,person,2,0.0475
490366,000000490366.jpg,640,480,person,2,0.0475
17311,000000017311.jpg,640,480,person,3,0.0474
403571,000000403571.jpg,480,640,person,2,0.0474
520448,000000520448.jpg,509,640,person,2,0.0474
158099,000000158099.jpg,640,480,person,2,0.0473
185141,000000185141.jpg,640,549,person,2,0.0473
413634,000000413634.jpg,640,480,person,2,0.0473
49363,000000049363.jpg,492,500,person,3,0.0471
260917,000000260917.jpg,640,512,person,2,0.0471
