seg_stem,split_before
images__train__s2_f_22_x001_c330_1029_4,train
images__train__s2_f_22_x001_c330_1102_1,train
images__train__s2_f_22_x001_c330_1102_2,train
images__train__s2_f_22_x001_c331_1028_2,train
images__train__s2_f_22_x001_c331_1028_4,train
images__train__s2_f_22_x001_c331_1029_0,train
images__train__s2_f_22_x001_c331_1029_1,train
images__train__s2_f_22_x001_c331_1104_2,train
images__train__s2_f_22_x001_c331_1104_4,train
images__train__s2_f_22_x001_c500_0217_0,train
images__train__s2_f_22_x001_c500_0217_1,train
images__train__s2_f_22_x001_c500_0317_2,train
images__train__s2_f_22_x001_c500_0317_3,train
images__train__s2_f_22_x001_c501_0321_1,train
images__train__s2_f_22_x001_c501_0321_3,train
images__train__s2_f_22_x001_c504_1015_1,train
images__train__s2_f_22_x001_c504_1015_2,train
images__train__s2_f_22_x001_c505_1021_5_0,train
images__train__s2_f_22_x001_c505_1021_5_3,train
images__train__s2_f_22_x001_c508_0408_2,train
images__train__s2_f_22_x001_c508_0408_3,train
images__train__s2_f_22_x001_c508_1019_5_0,train
images__train__s2_f_22_x001_c508_1019_5_3,train
images__train__s2_f_22_x001_c508_1021_5_1,train
images__train__s2_f_22_x001_c508_1021_5_3,train
images__train__s2_f_22_x001_c509_0111_2,train
images__train__s2_f_22_x001_c509_0111_3,train
images__train__s2_f_22_x001_c509_0406_2,train
images__train__s2_f_22_x001_c509_0406_4,train
images__train__s2_f_22_x001_c509_0512_0,train
images__train__s2_f_22_x001_c509_0512_1,train
images__train__s2_f_22_x001_c509_1001_3,train
images__train__s2_f_22_x001_c509_1001_4,train
images__train__s2_f_22_x001_c705_1223_1,train
images__train__s2_f_22_x001_c705_1223_2,train
images__train__s2_f_22_x002_c000_0329_1,train
images__train__s2_f_22_x002_c000_0329_3,train
images__train__s2_f_22_x002_c012_1102_0,train
images__train__s2_f_22_x002_c012_1102_3,train
images__train__s2_f_22_x002_c012_1109_0,train
images__train__s2_f_22_x002_c012_1109_2,train
images__train__s2_f_22_x002_c013_1026_0,train
images__train__s2_f_22_x002_c013_1026_4,train
images__train__s2_f_22_x002_c013_1104_0,train
images__train__s2_f_22_x002_c013_1104_3,train
images__train__s2_f_22_x002_c016_1016_5_0,train
images__train__s2_f_22_x002_c016_1016_5_3,train
images__train__s2_f_22_x002_c016_1023_0,train
images__train__s2_f_22_x002_c016_1023_4,train
images__train__s2_f_22_x002_c016_1030_1,train
images__train__s2_f_22_x002_c016_1030_2,train
images__train__s2_f_22_x002_c022_1102_0,train
images__train__s2_f_22_x002_c022_1102_1,train
images__train__s2_f_22_x002_c023_1030_0,train
images__train__s2_f_22_x002_c023_1030_2,train
images__train__s2_f_22_x002_c024_1030_2,train
images__train__s2_f_22_x002_c024_1030_5,train
images__train__s2_f_22_x002_c025_1012_1,train
images__train__s2_f_22_x002_c025_1012_4,train
images__train__s2_f_22_x002_c025_1016_1,train
images__train__s2_f_22_x002_c025_1016_4,train
images__train__s2_f_22_x002_c025_1028_1,train
images__train__s2_f_22_x002_c025_1028_4,train
images__train__s2_f_22_x002_c026_1006_1,train
images__train__s2_f_22_x002_c026_1006_4,train
images__train__s2_f_22_x002_c026_1007_1,train
images__train__s2_f_22_x002_c026_1007_2,train
images__train__s2_f_22_x002_c026_1012_0,train
images__train__s2_f_22_x002_c026_1012_2,train
images__train__s2_f_22_x002_c026_1014_0,train
images__train__s2_f_22_x002_c026_1014_4,train
images__train__s2_f_22_x002_c026_1016_2,train
images__train__s2_f_22_x002_c026_1016_3,train
images__train__s2_f_22_x002_c026_1023_2,train
images__train__s2_f_22_x002_c026_1023_5,train
images__train__s2_f_22_x002_c027_1021_0,train
images__train__s2_f_22_x002_c027_1021_1,train
images__train__s2_f_22_x002_c028_1019_2,train
images__train__s2_f_22_x002_c028_1019_3,train
images__train__s2_f_22_x002_c033_1027_1,train
images__train__s2_f_22_x002_c033_1027_3,train
images__train__s2_f_22_x002_c033_1028_0,train
images__train__s2_f_22_x002_c033_1028_4,train
images__train__s2_f_22_x002_c033_1102_0,train
images__train__s2_f_22_x002_c033_1102_3,train
images__train__s2_f_22_x002_c033_1103_2,train
images__train__s2_f_22_x002_c033_1103_3,train
images__train__s2_f_22_x002_c033_1109_2,train
images__train__s2_f_22_x002_c033_1109_4,train
images__train__s2_f_22_x002_c035_1012_0,train
images__train__s2_f_22_x002_c035_1012_4,train
images__train__s2_f_22_x002_c035_1023_3,train
images__train__s2_f_22_x002_c035_1023_4,train
images__train__s2_f_22_x002_c035_1030_1,train
images__train__s2_f_22_x002_c035_1030_5,train
images__train__s2_f_22_x002_c035_1103_1,train
images__train__s2_f_22_x002_c035_1103_2,train
images__train__s2_f_22_x002_c035_1105_0,train
images__train__s2_f_22_x002_c035_1105_2,train
images__train__s2_f_22_x002_c035_1106_0,train
images__train__s2_f_22_x002_c035_1106_1,train
images__train__s2_f_22_x002_c036_1027_1,train
images__train__s2_f_22_x002_c036_1027_3,train
images__train__s2_f_22_x002_c036_1102_3,train
images__train__s2_f_22_x002_c036_1102_4,train
images__train__s2_f_22_x002_c036_1104_0,train
images__train__s2_f_22_x002_c036_1104_4,train
images__train__s2_f_22_x002_c037_1019_2,train
images__train__s2_f_22_x002_c037_1019_4,train
images__train__s2_f_22_x002_c037_1021_5_1,train
images__train__s2_f_22_x002_c037_1021_5_2,train
images__train__s2_f_22_x002_c037_1026_2,train
images__train__s2_f_22_x002_c037_1026_3,train
images__train__s2_f_22_x002_c037_1027_2,train
images__train__s2_f_22_x002_c037_1027_3,train
images__train__s2_f_22_x002_c037_1102_2,train
images__train__s2_f_22_x002_c037_1102_4,train
images__train__s2_f_22_x002_c037_1103_1,train
images__train__s2_f_22_x002_c037_1103_4,train
images__train__s2_f_22_x002_c037_1104_2,train
images__train__s2_f_22_x002_c037_1104_3,train
images__train__s2_f_22_x002_c038_1026_0,train
images__train__s2_f_22_x002_c038_1026_1,train
images__train__s2_f_22_x002_c039_1026_3,train
images__train__s2_f_22_x002_c039_1026_4,train
images__train__s2_f_22_x002_c039_1028_1,train
images__train__s2_f_22_x002_c039_1028_2,train
images__train__s2_f_22_x002_c039_1029_0,train
images__train__s2_f_22_x002_c039_1029_2,train
images__train__s2_f_22_x002_c044_1028_6_3,train
images__train__s2_f_22_x002_c044_1028_6_4,train
images__train__s2_f_22_x002_c044_1029_6_4,train
images__train__s2_f_22_x002_c044_1029_6_5,train
images__train__s2_f_22_x002_c044_1030_6_1,train
images__train__s2_f_22_x002_c044_1030_6_3,train
images__train__s2_f_22_x002_c044_1103_6_2,train
images__train__s2_f_22_x002_c044_1103_6_5,train
images__train__s2_f_22_x002_c044_1104_1,train
images__train__s2_f_22_x002_c044_1104_2,train
images__train__s2_f_22_x002_c044_1104_7_3,train
images__train__s2_f_22_x002_c044_1104_7_4,train
images__train__s2_f_22_x002_c044_1110_2,train
images__train__s2_f_22_x002_c044_1110_5,train
images__train__s2_f_22_x002_c044_1111_1,train
images__train__s2_f_22_x002_c044_1111_3,train
images__train__s2_f_22_x002_c052_1029_3,train
images__train__s2_f_22_x002_c052_1029_4,train
images__train__s2_f_22_x002_c052_1029_7_0,train
images__train__s2_f_22_x002_c052_1029_7_2,train
images__train__s2_f_22_x002_c052_1103_0,train
images__train__s2_f_22_x002_c052_1103_3,train
images__train__s2_f_22_x002_c052_1104_3,train
images__train__s2_f_22_x002_c052_1104_4,train
images__train__s2_f_22_x002_c052_1110_0,train
images__train__s2_f_22_x002_c052_1110_4,train
images__train__s2_f_22_x002_c055_1029_0,train
images__train__s2_f_22_x002_c055_1029_2,train
images__train__s2_f_22_x002_c057_1016_0,train
images__train__s2_f_22_x002_c057_1016_2,train
images__train__s2_f_22_x002_c057_1021_1,train
images__train__s2_f_22_x002_c057_1021_4,train
images__train__s2_f_22_x002_c057_1026_0,train
images__train__s2_f_22_x002_c057_1026_1,train
images__train__s2_f_22_x002_c058_1029_0,train
images__train__s2_f_22_x002_c058_1029_3,train
images__train__s2_f_22_x002_c058_1106_1,train
images__train__s2_f_22_x002_c058_1106_4,train
images__train__s2_f_22_x002_c058_1109_1,train
images__train__s2_f_22_x002_c058_1109_2,train
images__train__s2_f_22_x002_c058_1109_7_1,train
images__train__s2_f_22_x002_c058_1109_7_3,train
images__train__s2_f_22_x002_c058_1110_7_0,train
images__train__s2_f_22_x002_c058_1110_7_1,train
images__train__s2_f_22_x002_c162_1102_0,train
images__train__s2_f_22_x002_c162_1102_2,train
images__train__s2_f_22_x002_c162_1104_0,train
images__train__s2_f_22_x002_c162_1104_4,train
images__train__s2_f_22_x002_c162_1106_1,train
images__train__s2_f_22_x002_c162_1106_3,train
images__train__s2_f_22_x002_c162_1109_1,train
images__train__s2_f_22_x002_c162_1109_3,train
images__train__s2_f_22_x002_c163_1028_0,train
images__train__s2_f_22_x002_c163_1028_2,train
images__train__s2_f_22_x002_c164_1027_6_0,train
images__train__s2_f_22_x002_c164_1027_6_4,train
images__train__s2_f_22_x002_c164_1028_4,train
images__train__s2_f_22_x002_c164_1028_5,train
images__train__s2_f_22_x002_c164_1029_6_3,train
images__train__s2_f_22_x002_c164_1029_6_4,train
images__train__s2_f_22_x002_c164_1030_2,train
images__train__s2_f_22_x002_c164_1030_3,train
images__train__s2_f_22_x002_c166_1023_5_1,train
images__train__s2_f_22_x002_c166_1023_5_2,train
images__train__s2_f_22_x002_c166_1026_5_2,train
images__train__s2_f_22_x002_c166_1026_5_3,train
images__train__s2_f_22_x002_c166_1027_5_2,train
images__train__s2_f_22_x002_c166_1027_5_4,train
images__train__s2_f_22_x002_c166_1030_3,train
images__train__s2_f_22_x002_c166_1030_4,train
images__train__s2_f_22_x002_c166_1102_5_0,train
images__train__s2_f_22_x002_c166_1102_5_1,train
images__train__s2_f_22_x002_c166_1103_5_0,train
images__train__s2_f_22_x002_c166_1103_5_1,train
images__train__s2_f_22_x002_c166_1109_5_0,train
images__train__s2_f_22_x002_c166_1109_5_1,train
images__train__s2_f_22_x002_c166_1110_5_0,train
images__train__s2_f_22_x002_c166_1110_5_1,train
images__train__s2_f_22_x002_c169_1103_0,train
images__train__s2_f_22_x002_c169_1103_2,train
images__train__s2_f_22_x002_c169_1106_0,train
images__train__s2_f_22_x002_c169_1106_4,train
images__train__s2_f_22_x002_c169_1109_0,train
images__train__s2_f_22_x002_c169_1109_4,train
images__train__s2_f_22_x002_c174_1029_0,train
images__train__s2_f_22_x002_c174_1029_1,train
images__train__s2_f_22_x002_c176_1007_0,train
images__train__s2_f_22_x002_c176_1007_1,train
images__train__s2_f_22_x002_c178_1027_2,train
images__train__s2_f_22_x002_c178_1027_3,train
images__train__s2_f_22_x002_c178_1028_3,train
images__train__s2_f_22_x002_c178_1028_4,train
images__train__s2_f_22_x002_c187_1019_2,train
images__train__s2_f_22_x002_c187_1019_3,train
images__train__s2_f_22_x002_c187_1103_3,train
images__train__s2_f_22_x002_c187_1103_4,train
images__train__s2_f_22_x002_c187_1106_1,train
images__train__s2_f_22_x002_c187_1106_4,train
images__train__s2_f_22_x002_c187_1204_1,train
images__train__s2_f_22_x002_c187_1204_3,train
images__train__s2_f_22_x002_c188_1110_1,train
images__train__s2_f_22_x002_c188_1110_3,train
images__train__s2_f_22_x002_c189_1106_3,train
images__train__s2_f_22_x002_c189_1106_4,train
images__train__s2_f_22_x002_c189_1109_1,train
images__train__s2_f_22_x002_c189_1109_4,train
images__train__s2_f_22_x002_c189_1110_0,train
images__train__s2_f_22_x002_c189_1110_4,train
images__train__s2_f_22_x002_c190_1109_3,train
images__train__s2_f_22_x002_c190_1109_4,train
images__train__s2_f_22_x002_c190_1111_0,train
images__train__s2_f_22_x002_c190_1111_2,train
images__train__s2_f_22_x002_c192_0928_1,train
images__train__s2_f_22_x002_c192_0928_3,train
images__train__s2_f_22_x002_c192_0929_3,train
images__train__s2_f_22_x002_c192_0929_4,train
images__train__s2_f_22_x002_c192_1013_1,train
images__train__s2_f_22_x002_c192_1013_3,train
images__train__s2_f_22_x002_c192_1014_1,train
images__train__s2_f_22_x002_c192_1014_4,train
images__train__s2_f_22_x002_c192_1022_0,train
images__train__s2_f_22_x002_c192_1022_1,train
images__train__s2_f_22_x002_c192_1105_1,train
images__train__s2_f_22_x002_c192_1105_2,train
images__train__s2_f_22_x002_c192_1111_0,train
images__train__s2_f_22_x002_c192_1111_3,train
images__train__s2_f_22_x002_c193_1105_3,train
images__train__s2_f_22_x002_c193_1105_4,train
images__train__s2_f_22_x002_c193_1109_1,train
images__train__s2_f_22_x002_c193_1109_2,train
images__train__s2_f_22_x002_c195_1110_0,train
images__train__s2_f_22_x002_c195_1110_1,train
images__train__s2_f_22_x002_c203_0118_2,train
images__train__s2_f_22_x002_c203_0118_3,train
images__train__s2_f_22_x002_c204_1006_0,train
images__train__s2_f_22_x002_c204_1006_3,train
images__train__s2_f_22_x002_c204_1013_0,train
images__train__s2_f_22_x002_c204_1013_1,train
images__train__s2_f_22_x002_c204_1014_1,train
images__train__s2_f_22_x002_c204_1014_2,train
images__train__s2_f_22_x002_c204_1015_0,train
images__train__s2_f_22_x002_c204_1015_4,train
images__train__s2_f_22_x002_c204_1026_1,train
images__train__s2_f_22_x002_c204_1026_4,train
images__train__s2_f_22_x002_c204_1027_2,train
images__train__s2_f_22_x002_c204_1027_3,train
images__train__s2_f_22_x002_c207_1023_2,train
images__train__s2_f_22_x002_c207_1023_4,train
images__train__s2_f_22_x002_c207_1027_0,train
images__train__s2_f_22_x002_c207_1027_1,train
images__train__s2_f_22_x002_c209_1103_5_0,train
images__train__s2_f_22_x002_c209_1103_5_3,train
images__train__s2_f_22_x002_c209_1104_7_2,train
images__train__s2_f_22_x002_c209_1104_7_3,train
images__train__s2_f_22_x002_c209_1109_0,train
images__train__s2_f_22_x002_c209_1109_2,train
images__train__s2_f_22_x002_c209_1110_0,train
images__train__s2_f_22_x002_c209_1110_3,train
images__train__s2_f_22_x002_c211_1109_0,train
images__train__s2_f_22_x002_c211_1109_5,train
images__train__s2_f_22_x002_c311_1031_5_2,train
images__train__s2_f_22_x002_c311_1031_5_3,train
images__train__s2_f_22_x002_c318_1028_1,train
images__train__s2_f_22_x002_c318_1028_3,train
images__train__s2_f_22_x002_c319_1102_1,train
images__train__s2_f_22_x002_c319_1102_2,train
images__train__s2_f_22_x002_c325_1103_3,train
images__train__s2_f_22_x002_c325_1103_4,train
images__train__s2_f_22_x002_c326_1030_3,train
images__train__s2_f_22_x002_c326_1030_4,train
images__train__s2_f_22_x002_c326_1102_0,train
images__train__s2_f_22_x002_c326_1102_2,train
images__train__s2_f_22_x002_c327_1029_0,train
images__train__s2_f_22_x002_c327_1029_3,train
images__train__s2_f_22_x002_c327_1102_0,train
images__train__s2_f_22_x002_c327_1102_2,train
images__train__s2_f_22_x002_c327_1105_1,train
images__train__s2_f_22_x002_c327_1105_2,train
images__train__s2_f_22_x002_c329_1109_1,train
images__train__s2_f_22_x002_c329_1109_3,train
images__train__s2_f_22_x002_c330_1028_2,train
images__train__s2_f_22_x002_c330_1028_3,train
images__train__s2_f_22_x002_c331_1029_2,train
images__train__s2_f_22_x002_c331_1029_4,train
images__train__s2_f_22_x002_c331_1106_0,train
images__train__s2_f_22_x002_c331_1106_2,train
images__train__s2_f_22_x002_c500_0317_3,train
images__train__s2_f_22_x002_c500_0317_4,train
images__train__s2_f_22_x002_c501_0321_0,train
images__train__s2_f_22_x002_c501_0321_4,train
images__train__s2_f_22_x002_c509_0124_0,train
images__train__s2_f_22_x002_c509_0124_1,train
images__train__s2_f_22_x002_c509_0125_1,train
images__train__s2_f_22_x002_c509_0125_2,train
images__train__s2_f_22_x002_c509_0129_2,train
images__train__s2_f_22_x002_c509_0129_3,train
images__train__s2_f_22_x002_c509_0406_0,train
images__train__s2_f_22_x002_c509_0406_1,train
images__train__s2_f_22_x002_c509_0413_0,train
images__train__s2_f_22_x002_c509_0413_3,train
images__train__s2_f_22_x002_c509_0512_2,train
images__train__s2_f_22_x002_c509_0512_4,train
images__train__s2_f_22_x002_c707_1205_0,train
images__train__s2_f_22_x002_c707_1205_3,train
images__train__s2_f_22_x002_c803_0218_2,train
images__train__s2_f_22_x002_c803_0218_3,train
images__train__s2_f_22_x002_c900_0316_1,train
images__train__s2_f_22_x002_c900_0316_3,train
images__train__s2_f_22_x003_c000_0329_0,train
images__train__s2_f_22_x003_c000_0329_3,train
images__train__s2_f_22_x003_c012_1013_1,train
images__train__s2_f_22_x003_c012_1013_4,train
images__train__s2_f_22_x003_c012_1015_0,train
images__train__s2_f_22_x003_c012_1015_3,train
images__train__s2_f_22_x003_c016_1021_0,train
images__train__s2_f_22_x003_c016_1021_3,train
images__train__s2_f_22_x003_c016_1028_0,train
images__train__s2_f_22_x003_c016_1028_4,train
images__train__s2_f_22_x003_c016_1030_1,train
images__train__s2_f_22_x003_c016_1030_3,train
images__train__s2_f_22_x003_c016_1110_0,train
images__train__s2_f_22_x003_c016_1110_4,train
images__train__s2_f_22_x003_c025_1012_0,train
images__train__s2_f_22_x003_c025_1012_2,train
images__train__s2_f_22_x003_c025_1013_2,train
images__train__s2_f_22_x003_c025_1013_3,train
images__train__s2_f_22_x003_c025_1021_2,train
images__train__s2_f_22_x003_c025_1021_4,train
images__train__s2_f_22_x003_c025_1023_0,train
images__train__s2_f_22_x003_c025_1023_2,train
images__train__s2_f_22_x003_c026_1007_0,train
images__train__s2_f_22_x003_c026_1007_3,train
images__train__s2_f_22_x003_c026_1012_1,train
images__train__s2_f_22_x003_c026_1012_2,train
images__train__s2_f_22_x003_c026_1014_3,train
images__train__s2_f_22_x003_c026_1014_4,train
images__train__s2_f_22_x003_c026_1015_3,train
images__train__s2_f_22_x003_c026_1015_4,train
images__train__s2_f_22_x003_c026_1026_1,train
images__train__s2_f_22_x003_c026_1026_4,train
images__train__s2_f_22_x003_c028_1019_2,train
images__train__s2_f_22_x003_c028_1019_3,train
images__train__s2_f_22_x003_c028_1020_0,train
images__train__s2_f_22_x003_c028_1020_2,train
images__train__s2_f_22_x003_c033_1026_1,train
images__train__s2_f_22_x003_c033_1026_2,train
images__train__s2_f_22_x003_c033_1027_2,train
images__train__s2_f_22_x003_c033_1027_3,train
images__train__s2_f_22_x003_c033_1028_3,train
images__train__s2_f_22_x003_c033_1028_4,train
images__train__s2_f_22_x003_c033_1030_0,train
images__train__s2_f_22_x003_c033_1030_3,train
images__train__s2_f_22_x003_c033_1102_0,train
images__train__s2_f_22_x003_c033_1102_4,train
images__train__s2_f_22_x003_c033_1104_0,train
images__train__s2_f_22_x003_c033_1104_4,train
images__train__s2_f_22_x003_c034_1102_0,train
images__train__s2_f_22_x003_c034_1102_1,train
images__train__s2_f_22_x003_c035_1030_1,train
images__train__s2_f_22_x003_c035_1030_2,train
images__train__s2_f_22_x003_c035_1102_1,train
images__train__s2_f_22_x003_c035_1102_4,train
images__train__s2_f_22_x003_c035_1103_1,train
images__train__s2_f_22_x003_c035_1103_4,train
images__train__s2_f_22_x003_c035_1104_2,train
images__train__s2_f_22_x003_c035_1104_4,train
images__train__s2_f_22_x003_c035_1105_2,train
